id,sold_price,predicted_price
1337040,340000,332195.580734375
234845,167000,204471.27
1147486,225000,214357.91859375
1079579,68000,79078.91484375
1147669,451000,446494.37775000004
987421,565000,565100.291
204253,305000,306935.10421875
1528271,600000,616403.83259375
774251,263300,281758.7645625
1063904,225000,242834.192109375
1935209,350000,360286.91875
433060,206390,252305.3634375
225794,810000,824791.9712500001
50147,215000,243006.800625
1060739,70000,71255.930703125
1574003,95000,103560.74628125
972944,402000,398296.05875
58614,472500,361349.943125
790228,281000,281044.8775
945423,164000,159105.849375
1863138,391250,392886.26437499997
1406434,455000,417245.99375
676425,390000,404292.3715
64748,220500,205045.988671875
469527,440000,434040.78909375006
1352455,220000,220354.350375
766745,132500,134642.5428125
1672943,300000,299471.48493750003
1908594,610000,580088.311875
874226,257000,268941.29600000003
355980,1095000,1093608.295
1091820,440000,448257.566625
264566,200000,200393.435390625
859111,230000,236563.0471875
889429,450000,393581.73125
1489504,264000,258375.703359375
1182527,240000,259928.317265625
577218,382000,364442.63375000004
1501592,395000,387058.7665625
42417,175000,172531.0104375
1718065,230000,221911.04525
774238,125000,128564.7536875
1026843,173500,178858.38689062497
1437568,552500,550164.201125
1200506,612500,619577.8103125001
1585128,286000,301077.140625
146886,260000,272563.299375
1556466,200000,383653.03762499994
1223508,271500,271963.01854687504
57527,715000,724596.729375
638284,501000,530619.44
211336,845000,837289.6587500001
76783,295000,296838.11517187505
1322613,282000,277232.15475
1094013,235000,238326.6218125
1885479,385500,389511.37743750005
257462,317500,297755.65400000004
781573,106000,115083.2361328125
1113693,425000,430199.1515625
1737170,330500,325488.71874999994
575991,70000,63658.1585234375
958052,450000,452140.31774999993
1828,260000,255924.81165624998
795412,124750,126598.011640625
1900172,150000,143869.00896875
834791,230000,227394.90028125
1908764,215000,233787.711875
889474,90000,91892.79672656252
476989,290000,287164.359125
1246955,545000,541647.227
1132629,705000,696816.5598124999
493258,327000,288263.99109375
233566,195000,199070.84062499998
1049283,545000,537154.534125
1302904,547577,556235.38134375
13237,1169825,657111.56
66146,470000,475075.68693749997
462551,1050000,1059060.6736875002
714047,163000,371392.89275
1714225,224870,223057.38295312502
1799959,515000,515417.1717499999
614321,220000,221379.92775
896026,450000,439737.409125
1436466,280000,277844.259875
1549005,500000,493578.388625
815929,142500,146725.570671875
508721,294310,287400.53387499996
212643,269000,266732.54375
1885879,131000,127747.59375
889482,465000,507239.59112500004
1724154,510000,489863.088125
5179,69000,70154.980546875
135168,760000,760520.9054999999
218283,207000,207762.64809375
1794851,907500,909567.4713750001
1602763,315000,321963.1803125
119263,228500,245765.14340625
1655216,235000,174178.63323437498
1877008,360000,369190.2435625
1590026,207000,206658.897171875
1901364,90000,87128.8369453125
116856,190000,194177.94903125
1589525,450000,457894.33424999996
850825,402000,410802.9790625
645835,1325000,1267202.5942499998
919058,347500,343646.1950625
126774,375000,369541.34
183864,188000,211276.72209375002
1228760,172500,158017.6378125
447601,267500,260709.65843749998
1749623,545000,517584.189375
301729,470000,411335.11000000004
166009,435000,435157.88875
1367841,232500,232123.65446875
1802571,95000,99497.74625000001
393504,335000,336670.603125
1192928,255000,247702.95875
896510,412500,413783.12484375
1056299,750000,734153.342
1649995,180000,186656.129953125
208403,236000,253640.63359375
305640,270000,229200.09612499998
1715026,270000,284427.94359374995
35714,2625000,2628902.9725
1337768,795000,806925.3034375
309421,1250000,1250642.074875
1018863,300000,297212.344875
1579728,305000,245329.2065
1078083,231000,230395.7814375
1138043,288000,282372.023375
187763,306000,300219.237
322192,245000,232825.534953125
614354,178500,178371.0985
1319177,470000,441421.15549999994
1010482,235000,235775.706375
970414,257500,250633.14146875
81661,650620,652323.5040000001
896790,435000,440242.47474999994
1223432,785000,793682.2275
729172,1875000,1874016.2606249999
889618,275000,266086.92656249995
1238522,440000,434895.2296875
1892376,270000,276526.0188125
80548,950000,953182.6273749999
1907782,617000,597196.5065625
1019340,345000,333401.21875
656133,235000,237388.86646875
1413497,315000,318807.05853125
1083672,187000,207211.22925
781572,185000,187252.13671875
512669,219000,215878.47853125003
881483,762500,772926.0097500001
1337629,275000,297000.40987499995
863426,237500,247756.85578125
850140,258500,230322.93203125
1477806,368500,375623.07574999996
1436990,190000,189781.61390625
1574027,160000,159290.27915624998
779446,160000,151933.9190625
386287,430000,430456.9291875
431876,470000,470720.19068749994
1452627,317000,318926.153
265194,218500,218839.55625000002
1120135,164000,152192.04
1175690,465000,401319.17956250004
1231886,265000,262135.23875000002
1376395,653500,651134.05625
508322,167000,164669.50821875
294327,358000,320501.0953125
1299834,735000,756180.3778125
1353121,760000,750451.926375
1808924,502000,506990.884375
851324,275000,287835.111375
219330,293000,291628.792
1939264,180000,185719.67771875003
673841,245000,281533.910125
1223553,375000,386720.9209687501
294474,457000,431517.263625
551685,305000,304199.40234375
500781,301000,304122.6368125
789700,275000,281720.659375
370763,200000,195685.28375
796762,375000,390625.48828125
1485716,214053,211089.41700000002
242303,407500,399859.8257187501
1063719,392000,393796.87312500004
294187,2000000,1959747.474
987709,205000,152071.59803125
957847,370000,360338.04890625
1047360,250000,245680.2909375
1535025,200000,202247.91999999998
80594,231000,233774.27774999998
767722,361500,480563.35621875
454462,410000,411270.51740624994
431882,627500,612530.8865625
858879,107350,110779.57773437501
615494,470000,487940.349375
1596456,300000,321827.219296875
1223746,285000,266242.763875
1353130,276850,272252.4583125
1382619,380000,387622.01981250005
1779589,750000,737989.348125
1094538,557000,563177.93625
69960,395000,403839.31921875
423730,182300,183258.38737500002
1383659,650000,635121.7518750001
1757195,190000,187066.3645
1247100,295000,278100.48790625
1140540,330000,329086.93796875
1718386,180000,184459.79010937497
1877383,80000,79260.92175781251
1722888,241000,238580.97574999998
377951,550000,549523.265625
1262326,160000,150259.507453125
1945572,137500,287456.84825
1428902,280000,282536.943859375
1344509,340000,349580.8090625
1113693,290000,289240.863125
760019,110000,179622.38875
1094048,405000,368614.73390625004
1198558,210000,303046.66931250005
1093315,237000,246397.6794375
584948,215000,232218.08803125002
1360786,885000,880545.68125
1018355,157500,162310.5404375
150702,575000,572232.8542500001
805698,935000,930011.49825
1009277,415000,416149.0768125
122818,316411,318840.15187500004
781504,262500,267469.276875
1246977,540000,557753.521875
984660,77500,91892.79672656252
545853,155000,187506.73200000002
157613,350000,350288.41500000004
1809007,700000,704346.94875
1357315,52500,62648.725000000006
1673848,305000,311252.9028125
843739,275000,274783.620375
1452188,750000,761398.8037500001
1466575,885000,988551.1199999999
49829,91000,262588.14421875
523151,280000,276128.90987499995
263212,220000,222562.69131249998
325886,240000,231170.72712499998
42416,580000,577798.71375
119252,98000,92175.296109375
269297,206390,232476.6098125
912325,121500,126905.79843750001
712937,250000,252414.624328125
1159136,345000,335118.97885937506
1794106,285000,281243.8284375
1026771,294505,292576.88578124996
1924393,252000,354661.86318750004
1264898,168000,185551.098046875
979743,437000,476343.55234375
1762139,403000,409800.27749999997
183682,90000,88179.8487734375
582942,175000,164893.14325
324853,550000,550533.2955
185882,165000,291417.8678125
1136591,233427,238204.97437500002
1299013,267000,266592.51140625
589804,207000,224304.87459375002
827710,456000,396511.1030625
1798731,170000,174178.63323437498
1643237,875000,880304.6909999999
1890513,241000,389809.06925
1787234,225000,209387.46440625002
1719057,165000,186771.47884375002
1520430,300000,292241.77640624996
24659,88000,84897.727921875
668752,710000,713638.5615
1247125,226000,229992.07631250002
264243,515000,494027.07225
938623,300500,298460.344
249999,353000,378852.7031875
1673663,510000,506505.516
1634707,470000,461029.05062500003
858017,150000,165518.690625
1231724,951000,928753.2427500001
801769,75000,71259.637703125
934307,287000,291425.255859375
1006653,406800,408312.69534374995
498520,184185,188340.12632812498
1519707,305000,367544.30153125
524105,516000,512966.5391875
796965,300000,297486.475
249011,270000,269702.51315625
1493042,162500,152162.945
1265119,150000,144676.14337499999
779887,240000,201648.57514062503
789774,205000,206354.900390625
1801247,260000,263576.2311875
1574629,225000,224361.455625
926012,468000,348745.42996875005
1121331,375000,246998.8625625
554198,247000,223391.369390625
1101576,360000,341760.21946875006
644852,1450000,1452447.48875
423585,332000,331203.3034375
1836431,450000,444077.20274999994
1314724,437000,435496.39046875003
107682,415000,415356.140125
918845,700000,710479.41
1877403,133000,133369.54750000002
843672,390000,383586.0263125
802840,242500,234565.41825000002
1011128,600000,625840.314
705401,320000,322570.0595
1163285,285000,292200.64743749995
256455,337000,355004.27475
1752129,330000,342109.10825
1117382,300000,509661.754875
218207,590000,599593.02975
27377,270000,236453.61140624998
661,347000,345483.039375
172649,110000,110623.49034375
257129,745000,744344.5912499999
598807,513000,521509.51800000004
865617,150000,152387.390625
28193,2350000,2347273.744125
1429665,250000,249616.78
1093869,265000,263879.63578125
728330,437000,429249.47859375
1550444,176000,180937.77975
1009016,375000,369343.58
633436,340000,323034.94368749997
199063,2280000,2292646.0105
1436353,850000,845448.5040625001
911287,1500000,1495881.221125
1034530,365000,373270.64396874997
57792,140000,140451.875671875
371289,625000,636199.362125
1748483,245000,222740.39221875
112030,160000,159990.42434375
1019149,175000,190103.97262500002
1044976,279000,289706.463125
643002,366000,437000.52153125
804524,460500,463122.765
492855,395000,387363.2107187501
1681399,560000,556862.6259375
1627109,198000,196998.7125
1074967,110000,116032.68782812501
1900406,181000,184785.45434375
1870222,210000,209603.202875
447001,241000,244583.60296875003
1825283,367500,318319.3603125
1322715,825000,831629.915625
575954,387500,382967.4518125
1361197,196000,254141.90424999996
1839452,330000,338149.16015625
1291586,750000,782853.717
894363,150000,152914.34900000002
287819,213750,237179.825171875
1102244,233611,235491.39481250002
908290,232500,225729.85260937497
1247323,151000,148296.640046875
1080040,450000,489256.047625
1478057,275000,254795.30049999998
1284867,305000,301088.54671875
211509,430000,421916.0008125
713777,1150000,1137455.2267500001
439031,396826,439488.76125000004
4728,292500,299260.30078125
272390,405000,407617.11453125003
1436227,360000,325183.7068125
1688003,137000,145174.8235
873288,232500,232280.98523437497
576603,255000,259883.84315625
1612870,100000,141328.131875
1003839,97500,97603.5328125
115359,115000,113251.023875
1695432,260000,252633.4453125
1193092,265000,270873.504375
1068151,400000,396572.58125000005
1467323,1000000,1000704.7540000001
1002728,317500,314044.018875
736690,1200000,1195361.91625
1823564,580000,581294.713875
439031,329759,300904.30624999997
645151,96000,147372.2285
1124771,535000,514147.51406250003
606854,333000,317238.223125
1569663,241000,270207.2173125
996026,660000,658059.9849375
977661,146900,145365.33320312502
1884954,410000,368257.585625
179008,330000,322868.153359375
1041611,245000,249515.84409375003
1684172,190000,179522.18521875
1291795,290000,304061.24531250005
1802601,160000,166573.795625
789940,413500,423801.30609375
857928,785000,768153.27475
612090,447500,443569.18525
1688584,125000,121617.6273125
1003544,866000,870128.029625
1405990,150000,158938.2775
995035,915000,901823.9124375001
620199,125000,209368.176875
73627,260000,253259.77637500002
438697,295000,289043.9040625
1335744,290000,306891.7203125
81469,275000,213645.29090625
683906,175000,184147.11890625
69174,625568,631216.5565000001
615077,1335000,1335778.61
560837,150000,157606.13353125
1573465,310000,311257.19925
773933,230000,233548.53020312497
1497303,361000,353077.6797812501
1611941,240000,236285.755625
1124982,477500,492129.63109375007
1312986,323568,325663.79821875
1839817,112000,145589.71875
321127,415000,434404.99374999997
1774597,170000,176862.270390625
1527530,265840,263924.689375
1364911,200000,192797.8140625
858763,1135000,1149880.8808125001
1421118,75000,80811.40515625
947908,150000,152227.97240625
1907761,252000,254670.3658125
1688481,360000,322563.13656250003
781787,446000,437508.6484375
1315001,590000,576719.4509375
1762039,290000,291253.7315
599958,200000,211471.62890625
1490187,178500,172581.21484375
661120,315000,341487.367375
1076568,150000,155058.16265625
988579,300000,334656.12374999997
1695465,94000,91930.70742187499
204146,310000,298137.90121875
904160,280000,272347.0646875
1688481,360000,393747.66484375007
1422262,180000,177515.96850000002
1474821,230100,229258.098125
1292766,525000,502249.1142499999
226075,90000,91154.96873437501
67151,476000,471443.57406250003
150754,260000,261592.33743749998
1067424,261500,238666.86999999997
1223384,610000,512199.90890624997
797440,837751,833385.644
1116508,475000,455196.0105
1376335,110000,157054.66090625
964393,108000,113035.665328125
1037162,300000,298344.1899375
1372469,296000,290229.31884375
630301,615000,592510.7784375
393878,220000,206366.12003125
1403080,50001,49423.75897265625
173152,240000,241892.47534374997
546625,445000,374132.1828125
1634672,380000,395879.90793750004
1488112,270000,303046.66931250005
676184,450000,447664.771125
208344,280000,294625.00924999994
584884,670000,671491.1120625001
1200749,170000,168966.264375
1584953,215000,214172.4375
1518344,369950,384804.6525
1292807,600000,606259.731
1665301,485000,480197.62265624997
469526,330000,328111.1671875
246898,370000,371392.89275
234247,200500,199715.34553124997
256338,550000,552703.30828125
1277614,160000,157532.0480625
543479,231500,228133.75781249997
92011,200000,202533.88275000002
546755,300000,295529.57756249997
749112,255000,300797.5495
13025,690000,690856.31175
148380,265000,249150.52200000003
20574,615000,619055.7035
1000631,158000,161340.12142187502
1551743,242000,262025.59851562502
447088,656950,643664.05825
1566670,340000,364770.718875
1306659,152000,149570.91324999998
766755,214040,214590.11953125
1307638,310000,314339.77625
1884924,260000,287915.708125
416876,680000,680066.73415625
991999,332500,333748.253
429871,233000,232230.505171875
1711029,455000,453479.39450000005
1444189,96000,152071.59803125
1025978,232000,223251.99609375
1740728,550000,286601.74678125
1358596,528000,489731.26109375
683906,85000,169149.570046875
673077,265000,262556.93053125
865761,265000,265841.32446875004
1721807,174229,236614.26825
1063600,412000,412129.6041875
507789,331000,325475.87474999996
607421,835000,828127.4484999999
507787,101000,94422.471609375
861732,239000,240981.2625
1297631,340000,346264.4600625
1906776,145000,154104.90425
721487,275000,273254.7455
57653,295000,287622.6075
511636,135000,136773.34775
743321,340000,348908.8021875
1848105,165000,124923.93346875001
781503,695000,699933.3075
1657398,955000,944399.0025000001
886137,1500000,1499984.8800000001
35184,320000,318677.996
211793,207000,157698.6793359375
72916,810000,804107.5681875001
1923776,200000,196165.325015625
1512421,50000,46135.6808203125
1543591,3200000,3179528.731
1276357,380000,380508.61309375
1138111,265000,323317.450625
1676448,1592951,1598956.4005
1026369,190000,192250.34584375
941853,320000,323213.40084375
645932,390000,443907.89828125003
71493,405000,408273.36874999997
1216041,220000,187114.73965625002
1269679,248000,250704.15596874998
1102581,430000,429401.6773125
766482,295000,290506.269375
393357,341350,353539.2345
1064295,245000,222977.05340625
393211,246000,253588.52996875002
478216,160000,154505.390625
126773,325000,332004.23953125
1328976,165000,151401.22034375
712965,535000,520256.98612499994
857871,250000,341996.484375
272107,767500,776480.178
1641880,230000,238344.66528125
531137,457000,456580.243125
1361034,390000,379295.26821875
135350,520000,498617.49093749997
507683,814000,807124.3700000001
1427487,560000,551682.455625
309829,160000,142609.2615625
1406395,325000,326139.57999999996
597494,292500,286411.67084375
652961,206000,211886.79964062502
1399005,485000,466033.00875
1817183,430000,413838.94453125
99448,236671,232205.41425000003
759032,166000,166560.26615624997
582942,335000,348179.778
1322975,137500,145736.437234375
111638,362000,362771.8903125
1178491,700000,683696.9824999999
1444209,68500,77827.280484375
1337103,235000,234171.04165625002
812064,459000,462343.081875
322193,290000,318065.6270625
1292480,610000,613265.11140625
1658171,805000,805744.2655000001
1518216,512500,512088.50390625
1378830,305000,323032.5646875
284426,160000,158017.6378125
831183,303455,293450.0546875
1650347,170000,164722.34728125
756864,220000,300797.5495
1916438,220000,216478.79671875
492343,150000,151681.44615625
1678865,275000,269988.0624375
234352,777000,775357.097125
1693992,250000,252825.99596875
1673662,375000,366725.72212500003
1680451,280000,282012.0575625
1717150,488000,483487.60031249997
666400,380000,381682.43450000003
158572,535000,559412.67515625
1276544,340000,338868.48600000003
899865,158200,162020.18025
744051,495000,495725.3325000001
1748379,165000,179891.973515625
1532398,212000,217406.10023437502
35989,387500,386077.7025
219331,450000,435459.72640625003
538006,1075000,1056864.859125
912467,127000,132977.481
1654332,320000,325351.67812500003
100870,120000,120681.90379687499
527773,650000,658911.2357812499
1877742,200000,199042.596796875
1249516,650000,649744.973625
1146256,176500,170327.436625
1414651,200000,199524.08215625
1627617,335000,335974.27565625
1298880,580000,582444.52171875
1623085,141250,148683.111984375
980847,331000,322549.7055
1884848,325000,364658.4140625
1681497,210000,207413.56921875
1307330,244000,244660.40465625
1791708,205000,203360.1210625
1336970,635000,602294.3611875001
1646076,340000,336402.10490625
1512708,300000,290474.49418750004
34918,200000,217856.73240625
808328,165000,156247.2733125
1029664,330000,341570.23049999995
463034,140000,163207.73265625
1200546,430000,417646.68637499993
242223,410000,396925.171875
1689035,620000,618952.921875
1634600,855000,845973.436
721722,203000,353417.3545625
196026,120000,135068.8321875
407705,395000,372160.23343749996
1802460,230000,203252.74875
1405700,665000,642072.4777812501
1208927,242500,234587.948375
1452192,565000,570585.6282500001
1310543,165000,193080.744140625
553423,250000,248543.99884375
726628,265000,243020.553046875
1336977,485000,464775.87112500006
1018033,300000,248973.5535625
1904923,67000,65454.60875
1657525,352000,343935.83859374997
1459832,580000,567859.8696875001
1665115,390000,393682.7109375
1718185,600000,595428.3553125
956170,575000,581543.3446875
1919179,100000,116501.94175781248
1254516,375000,370652.88618750003
973443,385000,384325.33496875
805305,1350000,1340685.86375
463045,207000,216935.8620625
859156,127000,158141.85665625
622521,290000,292361.63034374994
104728,307000,305489.89249999996
1860319,241000,243910.40540625004
1276999,180000,173269.20585937498
530994,190000,203816.197265625
340734,1460000,1449954.4188750002
690742,350000,377711.50828125
204147,557000,549133.937
996267,282500,289052.96
104137,630000,635876.8
645447,997790,985929.8206875002
127685,153691,150218.47160937503
370582,190000,193959.518484375
74067,265000,258078.47531249997
383393,250000,257475.52828125
1224581,400000,379832.743
1349344,400000,390245.52690625
286582,250000,245329.2065
1404945,155000,164449.09578125
1353656,240000,256916.78453125
1338232,148000,169490.724375
256281,1400000,378682.62928125
1158406,330000,265838.39156250004
70253,250000,253162.778578125
1379945,260000,255775.5715625
538693,145000,143628.853875
348239,250000,245119.62290625
1931012,1200000,1199510.88525
261259,231000,226463.6265625
1562739,287000,295225.74075
1315149,350000,352908.82068750006
1528141,290500,289786.555703125
408573,630000,594496.2339062501
315645,325000,321066.51931249996
211792,112000,95011.90788281252
521496,195000,253152.20415625002
1671314,353000,367088.8795
498710,590000,590602.47440625
800635,627225,629894.36
1003019,230000,231505.006828125
1817688,298678,302872.0619375
1725603,825000,824386.72575
1101759,333000,333172.24000000005
604483,227500,228841.2178125
621922,475000,486643.7296875
968367,181000,180215.291546875
812328,185000,186392.3815
1306594,456000,448622.9105625
1011418,200000,201257.538625
979773,265000,233774.27774999998
1307637,144000,153085.4784375
789429,350000,355846.54453124997
104216,100000,105332.56826562501
386849,250000,260841.16959375
522756,242000,242029.08015624998
798017,385000,390465.2415625
1810015,260000,250946.33296874998
1270230,320000,307167.2996875
956858,125000,117347.1185625
1475321,360000,362938.11
1383507,462000,458455.73925000004
796819,720000,721112.0125000001
1083485,375000,377440.55840624997
257109,558000,549262.45625
1460203,369000,360646.03265625006
1892370,295000,395180.45406250004
491147,265000,261063.1969375
1321953,267500,486877.66621875006
1855648,195000,196141.78718749998
325369,326000,328651.125
110169,198000,207409.11940625
1452626,310000,310781.804765625
229806,255000,269399.33234375005
835709,660000,654213.5859375
439967,150000,152449.20745312498
942423,711000,707472.51065625
676385,449700,450582.4246875
1900188,325000,321594.0591875
408254,339950,316022.24190625007
1681578,240000,233945.649
423584,144000,170835.33628125
1033364,432000,422759.995
728093,275000,277767.2528125
1868023,255000,259628.23828125
575990,320000,329597.06648437504
1885730,151139,158199.31578124998
1874471,160000,158555.4676875
611501,200000,202482.72946875
461718,355000,352030.0715625
1596705,225000,225946.95165625
1329397,315000,313629.9395625
530298,820000,815286.4575
150815,780000,776510.7890625
1348699,115000,140333.72984375
1930812,928000,923798.9178125001
842599,375000,396331.46509375
1706659,141250,145379.5638203125
1740733,220000,213553.60874999998
1165890,508500,483391.8271875
850484,250000,271477.02218749997
1122442,291000,302391.3725
561796,475000,472789.18575
1839440,150000,154172.103515625
1291586,725000,705476.745
1227107,240000,233923.929
645157,280000,289460.11575
1131557,500000,495625.74374999997
394206,637000,635431.5496875
573729,143000,110293.6584375
88257,195000,222834.63
584599,370000,352195.02915625
1680604,224500,230373.328125
1405818,260000,256537.579875
699152,375000,377482.2859375
832320,170000,186139.36737499997
1536132,565000,565735.9839999999
672522,190000,185916.86996875
1627319,300000,250145.18099999998
865605,295000,295659.19434375
245003,261000,252344.009484375
1942964,215000,213312.61375000002
1418874,166250,189691.154296875
1891846,160000,161786.9398125
523512,215000,214586.3443125
1200741,212000,211823.02453125
1573319,195000,223205.4125
1692527,450000,464321.66709375003
1527569,279000,283198.049375
1436854,221000,254822.74049999999
841521,175000,326875.18359375
663698,309500,310947.02924999996
1072298,295000,302980.2890625
934105,317461,305330.055
261288,240000,239452.59584375
630013,536000,493217.34084375
1436645,235000,246502.36565624998
682747,405000,401997.96725
99834,206000,194128.1780625
1444658,550000,547516.504375
408857,555000,546883.03125
1854477,350000,357987.913
646087,265000,262990.25090625003
698094,320000,321416.58084375
556867,1095153,1089348.4
1940706,50000,49950.30345703125
371247,795000,824431.2300000001
774256,335000,335931.73225
73794,665000,650425.786375
1755974,2000000,1990822.4280000003
1409561,430000,433082.41650000005
1405682,384000,390967.23562500003
1238526,720000,715888.796875
1793903,390000,391375.15690625
1231029,255000,255290.26375
621706,275000,258431.58971875
592321,151171,290318.15925
310131,225000,226822.3215625
1734433,175000,173904.225
1497848,896500,874977.039
1638324,282500,265409.5565625
443236,475000,474582.09500000003
1893495,1150000,1152414.1264999998
1638207,220000,230790.003109375
1517867,365000,396331.46509375
1494025,270000,270204.52625
1353130,630000,623327.893875
721758,362500,195592.639375
1083672,107000,115309.462671875
957977,375000,361304.8725
1390646,230000,329896.34356249997
712937,315000,314028.346078125
549217,448017,459639.1560000001
1322230,145000,141662.06518749997
1477997,610000,581167.9749375001
797812,257500,250946.33296874998
919989,630000,614655.37046875
1868023,300000,306275.357
653007,330000,320388.46175
1941950,83000,72740.0294609375
360199,145000,140465.753203125
51260,292000,304783.56253124995
1359986,610000,583536.899
980556,840000,813531.33525
1026556,752500,764874.9978750001
1070934,298000,301815.80304687505
881845,237500,234526.16578125
1642917,1320000,1316313.49
1551279,685000,691640.1855
949185,800000,808628.126625
1006589,457973,468188.8705
496127,138000,148597.71375
363695,691000,696284.8953125001
646035,177250,175363.5214375
1703070,695000,699904.3660625
961720,218500,258659.15962500003
310603,270000,268933.48075
1817512,375000,358578.55625
1078999,412500,415878.46781249996
1827971,100000,140016.39959375001
1174622,544500,567033.1921562501
1245932,191000,193956.904625
103887,390000,385232.627
1779980,385000,379782.17578125
1345539,340000,348119.0431875
644858,750000,743537.977
498802,475000,470749.49390625
789804,245000,240541.60853125
1120397,177000,173207.6455078125
1100737,140500,140268.18375
1628265,187000,193090.14715625
896063,280000,283248.949875
359193,132000,108421.277046875
577035,230000,236273.10284375
1505217,425000,400292.858
1364885,300000,286131.94
1504658,915000,901489.17075
965561,360000,366203.724375
888368,256000,256916.88
1173781,160000,157288.06293749998
1049496,490000,697319.6035
1437406,250000,251939.50328125
1397726,335000,346788.23631249997
568757,150000,140627.3854375
267724,229000,243032.290875
1565611,182000,182084.33509375
955630,195000,199431.74896875
254699,160000,213219.9685
751633,350000,348555.71446875005
1442724,600000,598890.0319999999
432215,204000,205402.131796875
1436633,160000,152928.22857812498
988628,217000,218877.98399999997
1611678,625000,621608.765625
1300086,160000,144940.63865625
1300082,111400,141995.51981250002
219329,262000,265175.008875
348239,438000,439112.14837500005
1771353,105000,113792.950703125
1787048,476000,476151.66421875
1916184,520000,514069.55225
965660,128000,130670.06484375
325100,367000,383910.08375000005
934009,750000,747539.1814374999
797401,125000,132988.271484375
462528,630000,625185.821
712965,455000,361417.4638125
812876,665000,656473.7170625
170950,310000,309962.60425
28350,241000,238090.1908125
728135,1475000,1480237.1410000003
728131,575000,569962.3134375
1801931,508000,515713.32525000005
210639,295000,286376.09812499996
1069888,915000,914968.996875
1816185,320000,325589.7855
940786,260000,265062.62087499996
1643173,195000,174602.215546875
950434,205000,208970.65167187504
842745,370000,366515.47490625
789881,810000,782038.33725
832320,73000,70517.14953125
89018,845000,840387.8925
850857,195000,199142.515625
475589,395000,390612.82050000003
1482898,600000,600404.057
49998,325000,313520.3649375
1199357,204000,203436.001703125
1063713,280000,288350.789375
1201713,228000,227222.79984375
1853261,515000,522633.03525
1102693,560000,541307.364375
1497047,428000,458961.03174999997
857931,675000,680217.7225
1504940,507500,497451.83799999993
770327,250000,213056.3536875
96122,150000,187594.425140625
1532899,160000,154990.54996875
964465,245000,217312.81424999997
843323,245000,258370.347359375
1877100,1975000,1975812.1875
371248,675000,317439.17625
454435,710000,453366.46940625005
375877,286000,279868.96265625
196372,520000,511813.33125000005
1855137,570000,575234.77275
1696263,696000,698797.9123125
962865,504000,476128.51118750003
917442,420000,332876.578125
986408,144361,147667.93600000002
1074900,1095154,1105239.0210624998
1164180,206390,197557.79153125
427257,145000,161771.28015625
1434298,230000,174470.695
1554382,200000,207597.75325
1176117,225000,243079.648828125
271897,317500,320295.96571874997
1186379,420000,402137.13575
550465,130000,141890.06446875
92675,325000,323459.92209375
1193918,200000,246998.8625625
1643162,195000,489263.81124999997
653536,60000,58371.105234375
1033665,205000,218801.66425
1252886,277000,272048.03925
1884721,660000,658749.2285
271406,389298,387563.924375
614257,375000,366353.12109375
554203,675000,674196.21225
20798,965000,945314.7850625002
512640,360000,347702.3145
290422,843268,782674.8
188050,118000,115755.43865625
1246405,80000,83243.5828125
758849,293000,284132.625
949476,285500,276558.21304687497
1927122,240000,237361.35953125
155165,132819,134201.44
1532913,252000,251253.9771875
1688172,300000,295440.42109375
1321924,295000,288724.99415625003
76782,310000,334429.369375
1311652,279000,287648.98531250004
485336,1065000,1107039.569
299576,230000,236327.7075
1703293,505000,504456.65275000007
1931124,110000,112621.2815
1658464,300000,275962.9290625
773726,235000,237679.94865625
1805344,292000,280656.77175
759871,720000,704608.25125
927595,270000,382261.14175
889211,415000,410828.3519375
416628,660000,662327.8825
1193083,279000,251317.52140625002
866050,645000,624251.3590625001
2361,445000,445515.3380625
1264689,200000,207264.7265
211825,225000,191418.40284375
535840,320000,318013.8044375
1262217,97000,266520.0305625
751932,545000,561097.3000312501
896577,120000,122853.87795312499
889029,270000,277228.661078125
355377,164500,156671.09971875002
1342011,210500,223391.369390625
256625,245000,240373.875625
964338,313500,307383.5251875
748284,160000,157513.02693750002
1936163,210000,218247.545140625
86035,355000,251011.685390625
888436,165000,165502.45275
1239503,390000,423680.11790625006
1908875,595000,601112.8479375001
1183295,340000,346538.78837499995
1102078,316500,319625.2418125
371534,261000,259961.02825
591313,280000,222740.39221875
317295,357000,339585.97335937497
649715,180000,185916.86996875
507631,320000,300797.5495
1209486,130000,179622.38875
1048483,630000,619635.91725
1643156,145000,171231.52359375003
1450000,350000,409800.27749999997
637976,582000,576323.055
127551,500000,488939.493
927298,795000,793269.607
1628171,305000,316319.55621875
942505,570000,575310.4678125
1589205,328500,264250.393453125
927226,620000,606247.9087500001
1146606,230000,249774.62021875
789417,395000,399186.00287499995
881899,258000,270420.6096875
439395,93000,98881.6291328125
1329121,420000,421593.99609375
302686,420000,422192.085
1443859,255000,264322.671125
645647,1180000,1187960.2035
1893557,380000,357368.20565625
1939460,63333,67734.48178125
1341597,490000,481779.5175
592413,125000,187085.52731250002
77913,540000,533235.48578125
336160,389298,393727.0921875
1383486,565000,598012.9285937501
1101469,780000,761619.4724375
1006575,490000,503968.39349999995
1280280,472907,484625.49031250004
1140103,525000,528058.9478125
668681,77500,98794.36025
880998,271000,272850.14065625
651440,177500,175814.9059375
43591,340000,360646.03265625006
1597365,297000,306854.02315625007
758859,344650,344350.88512500003
485336,1010000,977119.156
1710544,297000,291087.403734375
